fpr	tpr	threshold	gene	shuffled	auroc
0.0	0.0	1.98918388170312	TP53	False	0.8547632963179427
0.0	0.01694915254237288	0.98918388170312	TP53	False	0.8547632963179427
0.0	0.03389830508474576	0.98501270110201	TP53	False	0.8547632963179427
0.0005747126436781609	0.03389830508474576	0.9808666723824658	TP53	False	0.8547632963179427
0.0011494252873563218	0.03389830508474576	0.9761386475924604	TP53	False	0.8547632963179427
0.0017241379310344827	0.03389830508474576	0.9596205269831058	TP53	False	0.8547632963179427
0.0017241379310344827	0.05084745762711865	0.9502751730144416	TP53	False	0.8547632963179427
0.0017241379310344827	0.06779661016949153	0.9458351956403994	TP53	False	0.8547632963179427
0.0022988505747126436	0.06779661016949153	0.9325286520597276	TP53	False	0.8547632963179427
0.0028735632183908046	0.06779661016949153	0.9316513148086402	TP53	False	0.8547632963179427
0.0034482758620689655	0.06779661016949153	0.9215224413373084	TP53	False	0.8547632963179427
0.004022988505747126	0.06779661016949153	0.920795268486598	TP53	False	0.8547632963179427
0.004597701149425287	0.06779661016949153	0.9148683018080178	TP53	False	0.8547632963179427
0.004597701149425287	0.0847457627118644	0.9148121542683904	TP53	False	0.8547632963179427
0.005172413793103448	0.0847457627118644	0.9101350109239702	TP53	False	0.8547632963179427
0.005747126436781609	0.0847457627118644	0.907384258935645	TP53	False	0.8547632963179427
0.005747126436781609	0.1016949152542373	0.9044666681640968	TP53	False	0.8547632963179427
0.00632183908045977	0.1016949152542373	0.9043149387591348	TP53	False	0.8547632963179427
0.00632183908045977	0.11864406779661017	0.8959144530532479	TP53	False	0.8547632963179427
0.00632183908045977	0.13559322033898305	0.89455336026338	TP53	False	0.8547632963179427
0.006896551724137931	0.13559322033898305	0.8921984266761036	TP53	False	0.8547632963179427
0.007471264367816092	0.13559322033898305	0.8918356272157406	TP53	False	0.8547632963179427
0.008045977011494253	0.13559322033898305	0.887480514041015	TP53	False	0.8547632963179427
0.008620689655172414	0.13559322033898305	0.8841687660661323	TP53	False	0.8547632963179427
0.009195402298850575	0.13559322033898305	0.8825549442725731	TP53	False	0.8547632963179427
0.009770114942528735	0.13559322033898305	0.8798515946578528	TP53	False	0.8547632963179427
0.009770114942528735	0.15254237288135594	0.8795004443219011	TP53	False	0.8547632963179427
0.010344827586206896	0.15254237288135594	0.8735269568475015	TP53	False	0.8547632963179427
0.010919540229885057	0.15254237288135594	0.8726113663458996	TP53	False	0.8547632963179427
0.010919540229885057	0.1694915254237288	0.8670128092978064	TP53	False	0.8547632963179427
0.011494252873563218	0.1694915254237288	0.8652129608961636	TP53	False	0.8547632963179427
0.01206896551724138	0.1694915254237288	0.8619182738851114	TP53	False	0.8547632963179427
0.01264367816091954	0.1694915254237288	0.8610322726422701	TP53	False	0.8547632963179427
0.013218390804597701	0.1694915254237288	0.8559576995951927	TP53	False	0.8547632963179427
0.013793103448275862	0.1694915254237288	0.8556647118457762	TP53	False	0.8547632963179427
0.014367816091954023	0.1694915254237288	0.8543074169944873	TP53	False	0.8547632963179427
0.014942528735632184	0.1694915254237288	0.8499169938925958	TP53	False	0.8547632963179427
0.014942528735632184	0.1864406779661017	0.8498582602306163	TP53	False	0.8547632963179427
0.014942528735632184	0.2033898305084746	0.8431269739013652	TP53	False	0.8547632963179427
0.015517241379310345	0.2033898305084746	0.8397289907123804	TP53	False	0.8547632963179427
0.016091954022988506	0.2033898305084746	0.839181215408421	TP53	False	0.8547632963179427
0.016666666666666666	0.2033898305084746	0.8390562699907141	TP53	False	0.8547632963179427
0.017241379310344827	0.2033898305084746	0.8389135798636365	TP53	False	0.8547632963179427
0.017816091954022988	0.2033898305084746	0.8354273100022971	TP53	False	0.8547632963179427
0.01839080459770115	0.2033898305084746	0.8349503774588387	TP53	False	0.8547632963179427
0.01896551724137931	0.2033898305084746	0.8335887783659155	TP53	False	0.8547632963179427
0.01896551724137931	0.22033898305084745	0.829928712648976	TP53	False	0.8547632963179427
0.01896551724137931	0.23728813559322035	0.8296485420776268	TP53	False	0.8547632963179427
0.01954022988505747	0.23728813559322035	0.8288384429653455	TP53	False	0.8547632963179427
0.020114942528735632	0.23728813559322035	0.819930632285988	TP53	False	0.8547632963179427
0.020114942528735632	0.2542372881355932	0.8182203382382675	TP53	False	0.8547632963179427
0.020114942528735632	0.2711864406779661	0.8163363585693588	TP53	False	0.8547632963179427
0.020689655172413793	0.2711864406779661	0.8158644505652314	TP53	False	0.8547632963179427
0.021264367816091954	0.2711864406779661	0.8149639932178129	TP53	False	0.8547632963179427
0.021839080459770115	0.2711864406779661	0.81496320843306	TP53	False	0.8547632963179427
0.022413793103448276	0.2711864406779661	0.8147338072694394	TP53	False	0.8547632963179427
0.022988505747126436	0.2711864406779661	0.8147191705870303	TP53	False	0.8547632963179427
0.023563218390804597	0.2711864406779661	0.808960499622405	TP53	False	0.8547632963179427
0.023563218390804597	0.288135593220339	0.8019648723492967	TP53	False	0.8547632963179427
0.023563218390804597	0.3050847457627119	0.8003566341853343	TP53	False	0.8547632963179427
0.02413793103448276	0.3050847457627119	0.7987632418308328	TP53	False	0.8547632963179427
0.02471264367816092	0.3050847457627119	0.79846464569433	TP53	False	0.8547632963179427
0.02528735632183908	0.3050847457627119	0.7976784300063885	TP53	False	0.8547632963179427
0.02586206896551724	0.3050847457627119	0.7959228404791784	TP53	False	0.8547632963179427
0.026436781609195402	0.3050847457627119	0.7953065332258333	TP53	False	0.8547632963179427
0.027011494252873563	0.3050847457627119	0.7930027676671961	TP53	False	0.8547632963179427
0.027011494252873563	0.3220338983050847	0.7923768207664412	TP53	False	0.8547632963179427
0.027586206896551724	0.3220338983050847	0.7923044406343045	TP53	False	0.8547632963179427
0.028160919540229885	0.3220338983050847	0.7906604130704853	TP53	False	0.8547632963179427
0.028160919540229885	0.3389830508474576	0.7897422093991037	TP53	False	0.8547632963179427
0.028735632183908046	0.3389830508474576	0.7891552990362152	TP53	False	0.8547632963179427
0.028735632183908046	0.3559322033898305	0.7877155278193049	TP53	False	0.8547632963179427
0.029310344827586206	0.3559322033898305	0.7865941746615266	TP53	False	0.8547632963179427
0.029885057471264367	0.3559322033898305	0.7857633238050203	TP53	False	0.8547632963179427
0.03045977011494253	0.3559322033898305	0.7857397690299825	TP53	False	0.8547632963179427
0.03103448275862069	0.3559322033898305	0.7853956730293352	TP53	False	0.8547632963179427
0.031609195402298854	0.3559322033898305	0.7834237599375771	TP53	False	0.8547632963179427
0.031609195402298854	0.3728813559322034	0.7832792001113827	TP53	False	0.8547632963179427
0.03218390804597701	0.3728813559322034	0.7831602180883571	TP53	False	0.8547632963179427
0.032758620689655175	0.3728813559322034	0.7817820259977096	TP53	False	0.8547632963179427
0.03333333333333333	0.3728813559322034	0.7815029768600955	TP53	False	0.8547632963179427
0.0339080459770115	0.3728813559322034	0.7790311615317663	TP53	False	0.8547632963179427
