sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_4KNBXM3C	0.36219456933328453	0.5601194008351853	0.437781777733856	0.4441283710689611	0.3179920026601324	0.48374571966953
BS_4Q3KRCZT	0.6755125648026025	0.17492701618096368	0.5991688686640118	0.4331785834041129	0.6695105157859277	0.41414425531117066
BS_516X056B	0.7230669958618596	0.4776347920786001	0.3193166175630626	0.619909152791193	0.5675193291037465	0.5461749869820239
BS_5K95FX4C	0.3872584430137001	0.08112805511776748	0.5990808427841098	0.518342291312617	0.6133376264733246	0.5627810030580853
BS_5ZD8FRPJ	0.6731383463082097	0.36648686563162125	0.5212880789909818	0.5540812122270459	0.3439409323858369	0.5007646024546354
BS_62SW4CC5	0.5490426191022868	0.936317152475171	0.5656446695874298	0.4862024359360825	0.5086171192728611	0.5261117680811864
BS_65A41ZQJ	0.7701789023026985	0.11609837760401116	0.42435235191058046	0.4808487593421062	0.6376764523585428	0.43804791180718666
BS_65WPD3DA	0.44743965756231796	0.8261133847132425	0.42121434649441086	0.494924482055751	0.6477277976091685	0.6205583235240436
BS_6BGES4ZG	0.4716871477372576	0.5532104495115071	0.6290537043963402	0.6318723794976233	0.5596953035698222	0.5226694694905758
BS_6H4Q24WA	0.403196846602514	0.7515182652449479	0.5825096228411807	0.5086279743053874	0.4341037236276993	0.32481281343434143
BS_6SY64H5J	0.40150507467677404	0.34261331733073896	0.5660027068595859	0.43189022259777643	0.6273739192988675	0.5036122560089249
BS_75YRDXET	0.38710630079050684	0.3186310938833471	0.44356622994786693	0.44696858599700573	0.5408689999501753	0.4423147194200898
BS_7MGXMG6S	0.44101207279827176	0.4951584508604952	0.47812603849017987	0.34020711153548755	0.49140835164991525	0.43440128481118334
BS_8FVF27TH	0.46575190177933584	0.6952457705527726	0.4472907324768105	0.5936659595472913	0.6407372378668742	0.5495811012180992
BS_8QVFVG0A	0.8188791211041805	0.10013473171949526	0.47427254963051746	0.5235523333090548	0.7302856911411962	0.42803490116550647
BS_8TTMM7FE	0.4231777501122152	0.6941187291547231	0.33949282369706457	0.5307677621096317	0.40610562655681065	0.5451666007382594
BS_8ZE4Z9G5	0.6460281844226516	0.7330039377979024	0.3779511042946755	0.30714560756932513	0.3808288591577924	0.4614526085790171
BS_9A1YTHFF	0.3845345514239044	0.7732449832858115	0.5362578702883266	0.5501276939051536	0.4320119156624786	0.40918058455147593
BS_9B0A62MT	0.331447078518906	0.7093609352624229	0.5513150299382344	0.4471495739108732	0.3921215130975665	0.48345618944830854
BS_9GJ3DB1H	0.4864226047084535	0.7616292260963555	0.4564159263679138	0.3742223258357137	0.26475825094557975	0.6206787730464516
BS_A4H0XQCR	0.5027500732983506	0.28960815243739557	0.5587922063653717	0.5707407715613151	0.48838323117723204	0.5712901329848354
BS_A52V3XJM	0.45580663553801865	0.5463682313907959	0.3171008040070248	0.508589840328781	0.37352450000651094	0.5052376777502712
BS_A76PNWQS	0.6029099038117897	0.10743325056183986	0.633162023856003	0.5105168961233403	0.21907881613163557	0.49467132326142854
BS_A8XW5S0W	0.5374672665996909	0.36381252811399634	0.5419890254100619	0.27067788669203946	0.39032740997703175	0.5425508105033084
BS_AB5PEQTJ	0.5569825870245486	0.6813170601673648	0.5755012062791076	0.3974156158247762	0.34265283274303976	0.5436282310617486
BS_AQJKXQ69	0.37235678737423844	0.6022470560165014	0.5583523679227773	0.57360038730452	0.2982046496769034	0.4609304543129069
BS_AZQM1JJH	0.6166589737007349	0.6663968803447864	0.687497182313329	0.579550857468772	0.6232276024438573	0.5584141809333951
BS_BK0HGRXM	0.29776273441838935	0.485729750175038	0.45570270570739707	0.6534459226200582	0.4571306061112076	0.46023573092533177
BS_BKTREQVQ	0.48948847572853	0.5314586714444057	0.4624207008171867	0.37840600210705444	0.6241141321350453	0.5832164477220413
BS_BW79W2PD	0.32554282775986915	0.745865022484582	0.36143802675935366	0.575862446085199	0.16809011577494595	0.4829954589898034
BS_CF63VG3S	0.5271811580328392	0.4934781693603492	0.5059842150041579	0.5134599395482058	0.36008822611918745	0.42257654281667906
BS_CG1RG607	0.2794558488189225	0.5556663155857126	0.491653707672285	0.444654528698232	0.24118865547080032	0.4934319003110034
BS_CG6R2RED	0.5630607592165604	0.21760960482168942	0.49175075609933316	0.6666143113300684	0.4947609056531561	0.5790605804106239
