fpr	tpr	threshold	gene	shuffled	auroc
0.0	0.0	1.8957295398705183	TP53	True	0.5281500093057883
0.000628140703517588	0.0	0.8957295398705184	TP53	True	0.5281500093057883
0.001256281407035176	0.0	0.881312323334091	TP53	True	0.5281500093057883
0.0018844221105527637	0.0	0.8379480933055469	TP53	True	0.5281500093057883
0.002512562814070352	0.0	0.8336629418636601	TP53	True	0.5281500093057883
0.00314070351758794	0.0	0.8322971492275028	TP53	True	0.5281500093057883
0.0037688442211055275	0.0	0.8276620729983954	TP53	True	0.5281500093057883
0.0043969849246231155	0.0	0.8236875667862241	TP53	True	0.5281500093057883
0.005025125628140704	0.0	0.8209282097955163	TP53	True	0.5281500093057883
0.005653266331658292	0.0	0.8207302360201576	TP53	True	0.5281500093057883
0.005653266331658292	0.018518518518518517	0.8203475747028268	TP53	True	0.5281500093057883
0.00628140703517588	0.018518518518518517	0.8164384137985361	TP53	True	0.5281500093057883
0.006909547738693468	0.018518518518518517	0.8154018879150345	TP53	True	0.5281500093057883
0.007537688442211055	0.018518518518518517	0.8088184076052689	TP53	True	0.5281500093057883
0.008165829145728644	0.018518518518518517	0.8031498958276514	TP53	True	0.5281500093057883
0.008793969849246231	0.018518518518518517	0.8026517655136173	TP53	True	0.5281500093057883
0.009422110552763818	0.018518518518518517	0.8009090605740723	TP53	True	0.5281500093057883
0.010050251256281407	0.018518518518518517	0.7997618946100081	TP53	True	0.5281500093057883
0.010678391959798994	0.018518518518518517	0.7981858940628307	TP53	True	0.5281500093057883
0.011306532663316583	0.018518518518518517	0.7967767366054593	TP53	True	0.5281500093057883
0.01193467336683417	0.018518518518518517	0.7953393241091955	TP53	True	0.5281500093057883
0.01256281407035176	0.018518518518518517	0.7939926693682741	TP53	True	0.5281500093057883
0.013190954773869347	0.018518518518518517	0.793911679812739	TP53	True	0.5281500093057883
0.013819095477386936	0.018518518518518517	0.7921576014947506	TP53	True	0.5281500093057883
0.014447236180904523	0.018518518518518517	0.7908097654031013	TP53	True	0.5281500093057883
0.014447236180904523	0.037037037037037035	0.7902398530385677	TP53	True	0.5281500093057883
0.01507537688442211	0.037037037037037035	0.788646628537547	TP53	True	0.5281500093057883
0.015703517587939697	0.037037037037037035	0.7883937744749431	TP53	True	0.5281500093057883
0.016331658291457288	0.037037037037037035	0.7879089181122962	TP53	True	0.5281500093057883
0.016959798994974875	0.037037037037037035	0.7829063790781693	TP53	True	0.5281500093057883
0.017587939698492462	0.037037037037037035	0.7810820302697266	TP53	True	0.5281500093057883
0.01821608040201005	0.037037037037037035	0.779739576238722	TP53	True	0.5281500093057883
0.018844221105527637	0.037037037037037035	0.7781871100179655	TP53	True	0.5281500093057883
0.019472361809045227	0.037037037037037035	0.7781234203669609	TP53	True	0.5281500093057883
0.020100502512562814	0.037037037037037035	0.7746648610426395	TP53	True	0.5281500093057883
0.0207286432160804	0.037037037037037035	0.773241933693418	TP53	True	0.5281500093057883
0.02135678391959799	0.037037037037037035	0.7729433603390714	TP53	True	0.5281500093057883
0.02198492462311558	0.037037037037037035	0.7723985770206244	TP53	True	0.5281500093057883
0.022613065326633167	0.037037037037037035	0.7701338964513355	TP53	True	0.5281500093057883
0.023241206030150754	0.037037037037037035	0.7694858851746561	TP53	True	0.5281500093057883
0.02386934673366834	0.037037037037037035	0.769439293212564	TP53	True	0.5281500093057883
0.02386934673366834	0.05555555555555555	0.7687967355851197	TP53	True	0.5281500093057883
0.024497487437185928	0.05555555555555555	0.7665583260839771	TP53	True	0.5281500093057883
0.02512562814070352	0.05555555555555555	0.7653907048498833	TP53	True	0.5281500093057883
0.025753768844221106	0.05555555555555555	0.7633880240495204	TP53	True	0.5281500093057883
0.026381909547738693	0.05555555555555555	0.7633644208472108	TP53	True	0.5281500093057883
0.02701005025125628	0.05555555555555555	0.7613404906807015	TP53	True	0.5281500093057883
0.02763819095477387	0.05555555555555555	0.760818081422199	TP53	True	0.5281500093057883
0.028266331658291458	0.05555555555555555	0.7588072384756152	TP53	True	0.5281500093057883
0.028894472361809045	0.05555555555555555	0.7578692050925098	TP53	True	0.5281500093057883
0.029522613065326633	0.05555555555555555	0.7555693277017367	TP53	True	0.5281500093057883
0.03015075376884422	0.05555555555555555	0.751521732113573	TP53	True	0.5281500093057883
0.03077889447236181	0.05555555555555555	0.7506094859395549	TP53	True	0.5281500093057883
0.031407035175879394	0.05555555555555555	0.7481011129138654	TP53	True	0.5281500093057883
0.031407035175879394	0.07407407407407407	0.7478036136706323	TP53	True	0.5281500093057883
0.032035175879396985	0.07407407407407407	0.7451464317673328	TP53	True	0.5281500093057883
0.032663316582914576	0.07407407407407407	0.7435766980142269	TP53	True	0.5281500093057883
0.03329145728643216	0.07407407407407407	0.7433925693158003	TP53	True	0.5281500093057883
0.03391959798994975	0.07407407407407407	0.7431139085345141	TP53	True	0.5281500093057883
0.034547738693467334	0.07407407407407407	0.7427015411295854	TP53	True	0.5281500093057883
0.035175879396984924	0.07407407407407407	0.7423435266624661	TP53	True	0.5281500093057883
0.035804020100502515	0.07407407407407407	0.7423233283609146	TP53	True	0.5281500093057883
0.0364321608040201	0.07407407407407407	0.7417485199837421	TP53	True	0.5281500093057883
0.03706030150753769	0.07407407407407407	0.7406799302045606	TP53	True	0.5281500093057883
0.03768844221105527	0.07407407407407407	0.7398126359009423	TP53	True	0.5281500093057883
0.038316582914572864	0.07407407407407407	0.7395051800199219	TP53	True	0.5281500093057883
0.038944723618090454	0.07407407407407407	0.7386668926879341	TP53	True	0.5281500093057883
